"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"31923","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_020000.wav",0.8911830,0.8955357,0.4098628,0.9201990,0.39570552,0.6616154,0.11418009,0.000229005,0.08979186,0.3959595,0.5361001,0.9548753,0.9490666,0.9132844,0.8571195,0.8346094,0.8163914,0.8774923,0.9214612,0.95239555,2, 2,"b","654-SM5071__0_",   6.523603,   6.957993,   7.313804,   7.294935,   7.658349,   8.182244,  11.000000
"31924","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_023000.wav",0.8906882,0.9071446,0.4052035,0.9083686,0.48466258,0.6602013,0.12658369,0.000410437,0.08525352,0.3998967,0.5206122,0.9509795,0.9396369,0.8820002,0.8685547,0.8263743,0.7823611,0.8882315,0.9198672,0.90885165,2, 2,"b","654-SM5071__0_",   6.508045,   6.947267,   7.309887,   7.291131,   7.659478,   8.172947,  12.000000
"31925","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_024000.wav",0.8905887,0.8706470,0.4093697,0.9058563,0.43865031,0.6638638,0.12024257,0.000169049,0.08490847,0.3978091,0.5251933,0.9376774,0.9489816,0.9180002,0.8637886,0.8363570,0.7947664,0.8998947,0.9235566,0.91058702,2, 2,"b","654-SM5071__0_",   6.512274,   6.954193,   7.311022,   7.291131,   7.656923,   8.172947,  13.000000
"31926","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_025000.wav",0.8900115,0.8917099,0.4101433,0.9074580,0.45705522,0.6564822,0.11506409,0.000135310,0.08625848,0.3987384,0.5425080,0.9125120,0.9244963,0.9477508,0.8510122,0.8319407,0.8272957,0.9097569,0.9032423,0.92276489,2, 2,"b","654-SM5071__0_",   6.516706,   6.960962,   7.328109,   7.308817,   7.671459,   8.222835,  14.000000
"31927","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_030000.wav",0.8910499,0.8811092,0.4129274,0.9149665,0.45092024,0.6606440,0.11010299,0.000243462,0.08514816,0.3965195,0.5428112,0.9403657,0.9650349,0.9153537,0.8775899,0.8000986,0.8228545,0.8875257,0.9457481,0.91428487,2, 3,"b","654-SM5071__0_",   6.512274,   6.947714,   7.306689,   7.284422,   7.653176,   8.171536,  15.000000
"31928","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_031000.wav",0.8902061,0.8610404,0.4118727,0.9373901,0.33742331,0.6584711,0.09056705,0.000158301,0.09045838,0.3915995,0.5269096,0.9320719,0.9475118,0.9299227,0.8474350,0.8011962,0.8177041,0.8999312,0.8822798,0.91588547,2, 3,"b","654-SM5071__0_",   6.512214,   6.989259,   7.357192,   7.334997,   7.708600,   8.259535,  16.000000
"31929","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_032000.wav",0.8915424,0.9225883,0.4180943,0.9302519,0.40184049,0.6587043,0.10353788,0.000216330,0.09253925,0.3994163,0.5356434,0.9603158,0.9214487,0.9199284,0.8803701,0.8118591,0.8190557,0.8881263,0.9486509,0.95080635,2, 3,"b","654-SM5071__0_",   6.516706,   6.933099,   7.305759,   7.283232,   7.655955,   8.172947,  17.000000
"31930","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_033000.wav",0.8909144,0.9172256,0.4115356,0.9118506,0.50306748,0.6559823,0.12443253,0.000236452,0.08657479,0.3968764,0.5496156,0.9611401,0.9394639,0.9121500,0.8531101,0.8511636,0.8036811,0.8204159,0.9091936,0.93357542,2, 3,"b","654-SM5071__0_",   6.506846,   6.946700,   7.305686,   7.280778,   7.655955,   8.182244,  18.000000
"31931","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_034000.wav",0.8900293,0.9196580,0.4037418,0.9131972,0.48773006,0.6633138,0.11323521,0.000117705,0.08386243,0.3921667,0.5431116,0.9535198,0.9538504,0.9327365,0.8689087,0.8529750,0.7947943,0.8662379,0.9113969,0.95871693,2, 3,"b","654-SM5071__0_",   6.512274,   6.946700,   7.308008,   7.285529,   7.655955,   8.172947,  19.000000
"31932","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_040000.wav",0.8904024,0.8917825,0.3973318,0.8795742,0.66871166,0.6667697,0.14011946,0.000167849,0.07653426,0.3946323,0.5218582,0.9436323,0.9154400,0.8866992,0.9190422,0.8452000,0.7722741,0.8627963,0.9432727,0.93261715,2, 4,"b","654-SM5071__0_",   6.509166,   6.943851,   7.309474,   7.289464,   7.660426,   8.162210,  20.000000
"31933","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_041000.wav",0.8907432,0.8834807,0.4020641,0.8746677,0.65644172,0.6720367,0.14748173,0.000168814,0.07558390,0.3962219,0.5270258,0.9622201,0.9664509,0.9251006,0.8988103,0.8771040,0.7892152,0.8626616,0.9462452,0.95205096,2, 4,"b","654-SM5071__0_",   6.508045,   6.946700,   7.311613,   7.287313,   7.660925,   8.181660,  21.000000
"31934","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_043000.wav",0.8899537,0.9306972,0.3971864,0.8576479,0.74233129,0.6731007,0.16303096,0.000140899,0.07231762,0.3955961,0.5246315,0.9347793,0.9445832,0.9240946,0.8666919,0.8470315,0.8078142,0.9077233,0.9418288,0.94754569,2, 4,"b","654-SM5071__0_",   6.509166,   6.947267,   7.314968,   7.289464,   7.663019,   8.207689,  22.000000
"31935","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_044000.wav",0.8903489,0.9192165,0.3995125,0.7709639,0.97546012,0.6753685,0.22713895,0.000132036,0.06416548,0.3996987,0.5329657,0.9373554,0.9679066,0.9376490,0.8985820,0.8849663,0.7770288,0.8874142,0.9206883,0.95552068,2, 4,"b","654-SM5071__0_",   6.193982,   6.662352,   6.983866,   6.972124,   7.294913,   7.795457,  23.000000
"31936","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_045000.wav",0.8898251,0.9486220,0.4013729,0.8047248,0.93251534,0.6782829,0.21144523,0.000101080,0.06562798,0.3998922,0.5341476,0.9773324,0.9425973,0.9664785,0.9077706,0.8439302,0.8577932,0.9034187,0.9297582,0.95120267,2, 4,"b","654-SM5071__0_",   6.224872,   6.663497,   6.988412,   6.974442,   7.302988,   7.823395,  24.000000
"31937","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_050000.wav",0.8890400,0.9281679,0.4071506,0.7414455,0.93558282,0.6768366,0.24488667,0.000084400,0.06089562,0.4023666,0.5449055,0.9561698,0.9383848,0.9471727,0.8929730,0.8706370,0.8071266,0.9286355,0.9716449,0.94098381,2, 5,"b","654-SM5071__0_",   6.193280,   6.660190,   6.983284,   6.972124,   7.294913,   7.795368,  25.000000
"31938","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_051000.wav",0.8885438,0.9409641,0.4072534,0.7209169,0.96012270,0.6721371,0.25719482,0.000206076,0.05913335,0.4039807,0.5173857,0.9312471,0.9537998,0.9458367,0.9049889,0.8995013,0.7964866,0.8753272,0.9321893,0.93899166,2, 5,"b","654-SM5071__0_",   6.193280,   6.659577,   6.972460,   6.969482,   7.279359,   7.768999,  26.000000
"31939","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_053000.wav",0.8882679,0.9177441,0.4110452,0.6449334,1.00000000,0.6752427,0.31108492,0.001174064,0.05743731,0.4096925,0.5475054,0.9501691,0.9341178,0.9125081,0.8670532,0.8798210,0.7427783,0.8826393,0.9181029,0.90287638,2, 5,"b","654-SM5071__0_",   6.193280,   6.662352,   7.006497,   6.976188,   7.317765,   7.868515,  27.000000
"31940","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_054000.wav",0.8875226,0.8754516,0.4148639,0.5778083,1.00000000,0.6792853,0.34390033,0.000141157,0.05302415,0.4078194,0.5323224,0.9410003,0.9586416,0.9511216,0.9468247,0.9549758,0.8009499,0.9199858,0.9407577,0.95813621,2, 5,"b","654-SM5071__0_",   6.187771,   6.628068,   6.955656,   6.945384,   7.260623,   7.725291,  28.000000
"31941","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_055000.wav",0.8876559,0.6849576,0.4150570,0.5719060,1.00000000,0.6773763,0.34244759,0.000307145,0.05226509,0.4072047,0.5306146,0.9432663,0.9503117,0.9195204,0.9579130,0.9233497,0.8288336,0.9073747,0.9207356,0.96610882,2, 5,"b","654-SM5071__0_",   6.193069,   6.673402,   7.021515,   6.984302,   7.327002,   7.897687,  29.000000
"31942","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_060000.wav",0.8874866,0.8917297,0.4179712,0.5523343,1.00000000,0.6782811,0.35269938,0.000349843,0.05242564,0.4085375,0.5263317,0.9301436,0.9275345,0.9005056,0.9249999,0.9150944,0.8315533,0.9111808,0.8767176,0.90115748,2, 6,"b","654-SM5071__0_",   6.175185,   6.614247,   6.934332,   6.929302,   7.240721,   7.706221,  30.000000
"31943","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_062000.wav",0.8878305,0.9351684,0.4089924,0.5497428,1.00000000,0.6727868,0.38017220,0.000106787,0.05343247,0.4091313,0.5215333,0.9436854,0.9191680,0.8814352,0.9132443,0.9040249,0.7889277,0.8224140,0.8061895,0.88687803,2, 6,"b","654-SM5071__0_",   6.175185,   6.605477,   6.924654,   6.928213,   7.232815,   7.672836,  31.000000
"31944","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_063000.wav",0.8879522,0.9530830,0.4098039,0.5160074,1.00000000,0.6707997,0.37112427,0.000196815,0.05321702,0.4111434,0.5309296,0.9564641,0.9074011,0.7395858,0.8745947,0.8855525,0.8363417,0.6584952,0.8653030,0.89560263,2, 6,"b","654-SM5071__0_",   6.184387,   6.608500,   6.923889,   6.928979,   7.232153,   7.664617,  32.000000
"31945","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_064000.wav",0.8874556,0.9333173,0.4134660,0.4646053,1.00000000,0.6722878,0.37960061,0.001273752,0.05127351,0.4107298,0.5288459,0.9510203,0.8705748,0.8240248,0.8737065,0.8503719,0.7796738,0.7027046,0.8425130,0.92823857,2, 6,"b","654-SM5071__0_",   6.178259,   6.608500,   6.923550,   6.928585,   7.230790,   7.664439,  33.000000
"31946","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_065000.wav",0.8877313,0.9644682,0.4117091,0.4318883,1.00000000,0.6789621,0.36196964,0.000223723,0.05063884,0.4117504,0.5274252,0.9417941,0.9162198,0.8672856,0.9374145,0.9614466,0.8874487,0.5598425,0.8235557,0.95294869,2, 6,"b","654-SM5071__0_",   6.192302,   6.662352,   7.013290,   6.972611,   7.337981,   7.925099,  34.000000
"31947","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_070000.wav",0.8870756,0.9671123,0.4190056,0.4145416,1.00000000,0.6741766,0.40266502,0.000207217,0.04950785,0.4110025,0.5356170,0.9266453,0.9529792,0.9419541,0.9268273,0.9240634,0.9142691,0.8123361,0.9022643,0.90257589,2, 7,"b","654-SM5071__0_",   6.175185,   6.608500,   6.929494,   6.927403,   7.232815,   7.696375,  35.000000
"31948","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_071000.wav",0.8867906,0.9389880,0.4188883,0.4154598,1.00000000,0.6726167,0.41090519,0.000099200,0.05111942,0.4127858,0.5340261,0.9631212,0.9497801,0.9427455,0.9681970,0.8812930,0.8948325,0.9015954,0.8543295,0.85032721,2, 7,"b","654-SM5071__0_",   6.193280,   6.669611,   7.040318,   6.985388,   7.376868,   8.071364,  36.000000
"31949","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_072000.wav",0.8868990,0.9398885,0.4086271,0.4824100,1.00000000,0.6652707,0.37492217,0.000208262,0.05174805,0.4097958,0.5258968,0.8980767,0.9407711,0.9014874,0.8651608,0.9001124,0.7758636,0.5134914,0.6717795,0.87196556,2, 7,"b","654-SM5071__0_",   6.178259,   6.624481,   6.958287,   6.944261,   7.272535,   7.779899,  37.000000
"31950","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_073000.wav",0.8874169,0.9444016,0.4186130,0.3812092,1.00000000,0.6771798,0.35603216,0.000185850,0.04893865,0.4091395,0.5422974,0.9648622,0.9123536,0.9136903,0.9154255,0.9419929,0.9170509,0.6822160,0.9167794,0.92208690,2, 7,"b","654-SM5071__0_",   6.175185,   6.602272,   6.920208,   6.927246,   7.228298,   7.664439,  38.000000
"31951","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_074000.wav",0.8871176,0.9219301,0.4124576,0.4495239,1.00000000,0.6722015,0.34857811,0.000474295,0.05150706,0.4101197,0.5319173,0.9568332,0.8190142,0.8560656,0.8245452,0.8465077,0.8518926,0.5778131,0.9189028,0.91643212,2, 7,"b","654-SM5071__0_",   6.178259,   6.605477,   6.929951,   6.932589,   7.240721,   7.668433,  39.000000
"31952","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_075000.wav",0.8871663,0.9624664,0.4190081,0.4215255,1.00000000,0.6815930,0.40733344,0.000247746,0.05134624,0.4148404,0.5324345,0.9545860,0.9585525,0.9233555,0.9146611,0.9206837,0.9216399,0.8206321,0.8993949,0.92138434,2, 7,"b","654-SM5071__0_",   6.175185,   6.604135,   6.929287,   6.927403,   7.232153,   7.698004,  40.000000
"31953","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_080000.wav",0.8876408,0.9632262,0.4231450,0.4025930,1.00000000,0.6839576,0.40128677,0.000913920,0.05041429,0.4142444,0.5310677,0.9328595,0.9306451,0.9223287,0.9236124,0.9266022,0.9399884,0.8389122,0.9212902,0.94332505,2, 8,"b","654-SM5071__0_",   6.175185,   6.604135,   6.926045,   6.926672,   7.228298,   7.696076,  41.000000
"31954","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_082000.wav",0.8865277,0.9331906,0.4253346,0.3733506,1.00000000,0.6775223,0.38513116,0.000274641,0.04848349,0.4115231,0.5357743,0.9593124,0.9346703,0.9237311,0.9180307,0.9290715,0.8791935,0.9052188,0.9125824,0.86681746,2, 8,"b","654-SM5071__0_",   6.178259,   6.608500,   6.929180,   6.928979,   7.233966,   7.696076,  42.000000
"31955","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_085000.wav",0.8869488,0.9542952,0.4301477,0.2957960,0.97239264,0.6813975,0.34716640,0.000108024,0.04379217,0.4051239,0.5364908,0.9529453,0.9450914,0.9414337,0.9323875,0.9265134,0.8870693,0.8910908,0.9412536,0.95544207,2, 8,"b","654-SM5071__0_",   6.171741,   6.626697,   6.952407,   6.943047,   7.265323,   7.742187,  43.000000
"31956","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_091000.wav",0.8870974,0.9369470,0.4204106,0.3281369,1.00000000,0.6673730,0.35488669,0.000414607,0.04628478,0.4058220,0.5411188,0.9473558,0.9206577,0.8941734,0.8105181,0.8116450,0.8668546,0.7765567,0.8739803,0.86560408,2, 9,"b","654-SM5071__0_",   6.175185,   6.602272,   6.930556,   6.926672,   7.241031,   7.706358,  44.000000
"31957","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_092000.wav",0.8863149,0.9486280,0.4256857,0.3004781,0.96319018,0.6759024,0.34573726,0.000206091,0.04419510,0.4045719,0.5370504,0.9571963,0.9360523,0.9221196,0.8654130,0.8128186,0.8722597,0.7965919,0.8797900,0.92694708,2, 9,"b","654-SM5071__0_",   6.178259,   6.621270,   6.952498,   6.934273,   7.260358,   7.776130,  45.000000
"31958","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_093000.wav",0.8868553,0.9510684,0.4237500,0.3183263,0.98159509,0.6702480,0.34627881,0.000346074,0.04507073,0.4037385,0.5391750,0.9522366,0.9349551,0.9265323,0.9005481,0.9228436,0.8327296,0.6608700,0.8422754,0.90928289,2, 9,"b","654-SM5071__0_",   6.175185,   6.602272,   6.919291,   6.925619,   7.225812,   7.664439,  46.000000
"31959","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_094000.wav",0.8868532,0.9566820,0.4240697,0.3053062,0.95398773,0.6730601,0.34574046,0.000139861,0.04391386,0.4032998,0.5356238,0.9516491,0.9207648,0.9321137,0.8821040,0.7932536,0.7341848,0.6382935,0.8162065,0.87394852,2, 9,"b","654-SM5071__0_",   6.184387,   6.610204,   6.923746,   6.927403,   7.230790,   7.664859,  47.000000
"31960","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_095000.wav",0.8864658,0.9481979,0.4272225,0.3031631,0.96625767,0.6769731,0.33890169,0.000160287,0.04475762,0.4035948,0.5359238,0.9581979,0.9508598,0.9128539,0.8938188,0.9217109,0.8873119,0.7050867,0.8259489,0.91034459,2, 9,"b","654-SM5071__0_",   6.175185,   6.602272,   6.922170,   6.927246,   7.230790,   7.668433,  48.000000
"31961","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_102000.wav",0.8869014,0.9457556,0.4270380,0.2771644,0.83435583,0.6724543,0.32919936,0.000270301,0.04373307,0.4031588,0.5394174,0.9590771,0.9052216,0.9031637,0.8887532,0.8974046,0.8437362,0.8079392,0.8029475,0.89332447,2,10,"b","654-SM5071__0_",   6.175185,   6.602272,   6.920208,   6.927246,   7.228298,   7.664439,  49.000000
"31962","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_103000.wav",0.8868380,0.9335993,0.4280416,0.2585078,0.80981595,0.6750540,0.33427759,0.000222247,0.04293336,0.4032296,0.5365851,0.9336342,0.9260025,0.9150758,0.8835372,0.9069260,0.7921557,0.6711909,0.6876779,0.82389909,2,10,"b","654-SM5071__0_",   6.178259,   6.611770,   6.936083,   6.929302,   7.240721,   7.706221,  50.000000
"31963","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_105000.wav",0.8857621,0.9037699,0.4196797,0.2779596,0.81595092,0.6650276,0.19715131,0.001069072,0.04391115,0.3992993,0.5424881,0.9513232,0.8850291,0.8757872,0.8769982,0.8840387,0.8088582,0.8265372,0.8290400,0.83792312,2,10,"b","654-SM5071__0_",   6.225971,   6.653220,   7.024461,   6.971600,   7.335269,   8.051017,  51.000000
"31964","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_112000.wav",0.8875591,0.8686426,0.4084650,0.3435041,1.00000000,0.6626801,0.33944851,0.000574232,0.05086699,0.4046223,0.5421162,0.9174812,0.8711961,0.8461678,0.8265144,0.7924077,0.7850551,0.7002720,0.7667438,0.75639325,2,11,"b","654-SM5071__0_",   6.175185,   6.602272,   6.919914,   6.926672,   7.228298,   7.664439,  52.000000
"31965","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_113000.wav",0.8882661,0.8539093,0.3796413,0.4475032,1.00000000,0.6313069,0.10609826,0.001941388,0.05684763,0.4021289,0.5341959,0.9098139,0.5974914,0.6254224,0.5042574,0.5394846,0.3788296,0.6572274,0.6206635,0.62902426,2,11,"b","654-SM5071__0_",   6.187771,   6.619228,   6.941094,   6.932946,   7.250637,   7.708059,  53.000000
"31966","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_120000.wav",0.8891028,0.8206718,0.4039423,0.3167333,0.84969325,0.6801649,0.34460219,0.000401563,0.06140384,0.4194846,0.5348653,0.9491004,0.9181708,0.8267368,0.8685290,0.8568736,0.8372323,0.8391634,0.7826186,0.67174763,2,12,"b","654-SM5071__0_",   6.193280,   6.621270,   6.933733,   6.917243,   7.233134,   7.723838,  54.000000
"31967","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_140000.wav",0.8938193,0.4988444,0.3311288,0.6027996,0.12269939,0.6929812,0.11073844,0.000221185,0.18478043,0.5065230,0.4988923,0.9324508,0.8936137,0.9089364,0.9049706,0.8488324,0.8543414,0.8193677,0.6473220,0.64469590,2,14,"b","654-SM5071__0_",   6.536345,   7.040872,   7.458809,   7.427268,   7.846755,   8.501310,  55.000000
"31968","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_163000.wav",0.8931432,0.5384821,0.3814869,0.4264262,0.42024540,0.6981682,0.18626584,0.000177243,0.09832065,0.4509919,0.5151516,0.9254120,0.8915195,0.8826281,0.9231907,0.9042948,0.9262180,0.8552183,0.5079346,0.26852494,2,16,"b","654-SM5071__0_",   6.512274,   6.958330,   7.317299,   7.299168,   7.660925,   8.184963,  56.000000
"31969","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_164000.wav",0.8942919,0.5303461,0.3666047,0.6347214,0.19325153,0.6956919,0.12986008,0.001241662,0.13726631,0.4739178,0.4980833,0.9473734,0.9224939,0.8923186,0.8503468,0.8239115,0.8292294,0.7362591,0.3163082,0.16595145,2,16,"b","654-SM5071__0_",   6.922333,   7.517201,   7.910177,   7.905242,   8.311150,   8.886596,  57.000000
"31970","/media/microp/DavidDD/bioacustica/2017/5071/20170123/13654-SM5071__0__20170123_170000.wav",0.8939847,0.5341761,0.3828195,0.5492035,0.24233129,0.6992339,0.14760940,0.000203296,0.11014773,0.4582280,0.5156165,0.9487378,0.9459070,0.9434608,0.9439539,0.9269100,0.9221352,0.7984918,0.3705436,0.19157521,2,17,"b","654-SM5071__0_",   6.828862,   7.460785,   7.863583,   7.860431,   8.273626,   8.850067,  58.000000
